annotation_file,image_file,field_id,field_text,ocr_text,similarity_score
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,120,+/-/*,+/=/*,0.8
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,121,++/--/**,et il,0.0
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,122,+++/---/***,"b fm—— ,‘n [ 23",0.0
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,123,Attribute,Attribute,1.0
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,127,comparison,SEMERILIGT,0.0
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,128,of,of,1.0
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,135,most,most,1.0
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,136,often,cften,0.8
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,137,brand,crand.,0.7272727272727273
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,139,TOP- LINES MENTHOL PRODUCT TEST,"TOP-LINES
MENTHOL PRODUCT TEST",1.0
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,141,1982 102KL,1982.10241.,0.6666666666666667
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,142,1 of 4,1l nf 4,0.7692307692307692
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,143,PDC #,PD,0.5714285714285714
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,144,PROJECT #,PROJECT #,1.0
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,145,PAGE #,PAGE #,1.0
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,146,KOOL Lights KS vs. Bright KS Product Monitor,KOOL Lights KS vs. Bright KS Product Monitor,1.0
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,147,"408 Menthol Lights / 105 Menthol Ultra, 111 Non- Menthol Lights / 92 Non- Menthol Ultras)","408 {100 Menthol Lights/105 Menthol Ultra, 1ll Ron-Menthol

Lights/92 Non-Menthol Ultras)",0.935672514619883
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,148,"September 13, 1982","September 13, 1982",1.0
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,149,FIELD DATE:,FIELD DATE:,1.0
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,150,# 839 / 869,# B39 / B89,0.7777777777777778
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,151,# 369 / 839,# B69 4 B39,0.6
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,152,KOOL Lights KS- white tip- ping masked,"KOOL Lights KS - white tip-
ping masked",1.0
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,154,13. 5,13.5,0.8888888888888888
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,155,.55,+55,0.6666666666666667
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,156,5. 5,5.5,0.8571428571428572
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,157,masked / a certain proportion of the menthol result is pep- perrront oil; R&D is unable to determine the percentage.,"masked/a certain proportion of the menthol result is pep-
permint oil; R&D is wnable to determine the percentage.",0.9688888888888889
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,158,Bright KS white tipping-,Bright K5 white tipping -,0.9583333333333334
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,159,Total Menthol Smokers,Total Menthol Swkers,0.926829268292683
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,160,Total (205),(205),0.625
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,162,Female (106),"Female
(106)",1.0
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,164,35+ 109,"25+
(109)",0.75
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,165,KOOL Lights,s,0.16666666666666663
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,166,No Preference,Ho Preference,0.9230769230769231
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,167,21- 34,21-34,1.0
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,168,STRENGTH (7= Stronger),"STRENGTH
(7=stronger)",0.9302325581395349
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,169,SMOOTHNESS (7= 5moother,"SMOQTHNESS
(7=sSmoother)",0.851063829787234
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,170,AMT MENTHOL (7= More),"AMT, MENTHOL
(7=More)",0.9523809523809523
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,171,MENTHOL TASTE (7= Better,"MENTHOL TASTE
(7=Better)",0.9583333333333334
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,172,SATISFYING (7= More,"SATISFYING
(7=More)",0.9473684210526316
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,173,APTERTASTE (7= Pleasant),"AFTERTASTE
[{7=Pleasant)",0.875
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,174,EASE OF DRAW 17 Easier,"CASE OF DEAW
{7=Easier)",0.8
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,175,Directional Difference:,Directional Difference:,1.0
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,176,66 79% confidence Level,66-79% Confidence Level,0.9130434782608696
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,177,80- 94% confidence Level,80-%4% Confidence Level,0.9130434782608696
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,178,95+% confidence Level,954% Confidence Level,0.9047619047619048
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,179,Marginal Difference:,Marginal Difference:,1.0
./funsd/training_data/annotations/0000999294.json,./funsd/training_data/images/0000999294.png,180,Significant Difference:,Significant Difference:,1.0
./funsd/training_data/annotations/0001118259.json,./funsd/training_data/images/0001118259.png,0,B&W,s,0.0
./funsd/training_data/annotations/0001118259.json,./funsd/training_data/images/0001118259.png,2,WCC,WCC,1.0
./funsd/training_data/annotations/0001118259.json,./funsd/training_data/images/0001118259.png,3,621800455,L218N0455,0.7777777777777778
./funsd/training_data/annotations/0001118259.json,./funsd/training_data/images/0001118259.png,4,Reconstituted Tobacco Leaf Substitutions Export Formulas,"Reconstituted Tobacco Leaf Substitutions
Export Formulas",1.0
./funsd/training_data/annotations/0001118259.json,./funsd/training_data/images/0001118259.png,5,Revision Date:,Revision Date:,1.0
./funsd/training_data/annotations/0001118259.json,./funsd/training_data/images/0001118259.png,6,Allowable Grade Substitutions for Export CPCL,"Allowable Grade Substitutions
for Export CPCL",1.0
./funsd/training_data/annotations/0001118259.json,./funsd/training_data/images/0001118259.png,7,Standard Grade Mark,Standard Grade Mark,1.0
./funsd/training_data/annotations/0001118259.json,./funsd/training_data/images/0001118259.png,8,Allowable Substitutions,Allowable Substitutions,1.0
./funsd/training_data/annotations/0001118259.json,./funsd/training_data/images/0001118259.png,10,PCBS Burley fines,PCBS  Burley fines,1.0
./funsd/training_data/annotations/0001118259.json,./funsd/training_data/images/0001118259.png,11,MC- 4 Manufacturing fines,_ Manufacturing fines,0.8888888888888888
./funsd/training_data/annotations/0001118259.json,./funsd/training_data/images/0001118259.png,16,RPCFS or RPCFS-O ,RPCFS or RPCFS-0,0.9375
./funsd/training_data/annotations/0001118259.json,./funsd/training_data/images/0001118259.png,17,RPCBS OT RPCBS- O,RPCBS or RPCBS-0,0.8125
./funsd/training_data/annotations/0001118259.json,./funsd/training_data/images/0001118259.png,18,MC -4 -S,MC-4-S,1.0
./funsd/training_data/annotations/0001118259.json,./funsd/training_data/images/0001118259.png,19,MC -4 -PH,MC-4-PH,1.0
./funsd/training_data/annotations/0001118259.json,./funsd/training_data/images/0001118259.png,20,MC -4 -RC,MC-4-RC,1.0
./funsd/training_data/annotations/0001118259.json,./funsd/training_data/images/0001118259.png,23,C Stem,C Stem,1.0
./funsd/training_data/annotations/0001118259.json,./funsd/training_data/images/0001118259.png,24,RRXF or RRXF -O,RRXF or RRXF-0,0.9285714285714286
./funsd/training_data/annotations/0001118259.json,./funsd/training_data/images/0001118259.png,25,RRXM -B,RRXM-B,1.0
./funsd/training_data/annotations/0001118259.json,./funsd/training_data/images/0001118259.png,26,RRXM -T,RRXM-T,1.0
./funsd/training_data/annotations/0001118259.json,./funsd/training_data/images/0001118259.png,27,RRBF or RRBF -O,RRBF or RRBF-C,0.9285714285714286
./funsd/training_data/annotations/0001118259.json,./funsd/training_data/images/0001118259.png,28,RRB -B,RRB-B,1.0
./funsd/training_data/annotations/0001118259.json,./funsd/training_data/images/0001118259.png,29,RRB -L,RRB-L,1.0
./funsd/training_data/annotations/0001118259.json,./funsd/training_data/images/0001118259.png,30,RRB -T,RRB-T,1.0
./funsd/training_data/annotations/0001123541.json,./funsd/training_data/images/0001123541.png,1,DEPARTMENT:,DEPARTHENT :,0.8695652173913043
./funsd/training_data/annotations/0001123541.json,./funsd/training_data/images/0001123541.png,4,B&W,i,0.0
./funsd/training_data/annotations/0001123541.json,./funsd/training_data/images/0001123541.png,6,Implement:,Implement:,1.0
./funsd/training_data/annotations/0001123541.json,./funsd/training_data/images/0001123541.png,7,Date,Date,1.0
./funsd/training_data/annotations/0001123541.json,./funsd/training_data/images/0001123541.png,8,632120763,632120763,1.0
./funsd/training_data/annotations/0001123541.json,./funsd/training_data/images/0001123541.png,9,QUALITY IMPROVEMENT SUGGESTION OUR MISSION IS SUPERIOR CONSUMER SATISFACTION,"QUALITY IMPROVEMENT SUGGESTION
QUR MISSION IS SUPERIOR CONSUMER SATISFACTION",0.9868421052631579
./funsd/training_data/annotations/0001123541.json,./funsd/training_data/images/0001123541.png,10,"Highest Quality. Teamwork, Do Right Things Right The First Time","Highest Quality, Teamwork, Do Right Things Right The First Time",0.9841269841269842
./funsd/training_data/annotations/0001123541.json,./funsd/training_data/images/0001123541.png,11,RESEARCH & DEVELOPMENT,RESEARCH & DEVELOPMENT,1.0
./funsd/training_data/annotations/0001123541.json,./funsd/training_data/images/0001123541.png,12,Quality Coord Only,Quality Coord Only,1.0
./funsd/training_data/annotations/0001123541.json,./funsd/training_data/images/0001123541.png,13,"June 21, 1993","June 21, 1593",0.9230769230769231
./funsd/training_data/annotations/0001123541.json,./funsd/training_data/images/0001123541.png,14,R&D Library,EaD Library,0.8181818181818181
./funsd/training_data/annotations/0001123541.json,./funsd/training_data/images/0001123541.png,16,407- 64- 3484,407-64-3484,1.0
./funsd/training_data/annotations/0001123541.json,./funsd/training_data/images/0001123541.png,17,SUBMITTED BY:,BUBMITTED BY:,0.9230769230769231
./funsd/training_data/annotations/0001123541.json,./funsd/training_data/images/0001123541.png,18,SUBMITTER'S SS#:,SUBMITIER'S SSF:,0.875
./funsd/training_data/annotations/0001123541.json,./funsd/training_data/images/0001123541.png,19,Date Rec'd,Date Rec’'d,1.0
./funsd/training_data/annotations/0001123541.json,./funsd/training_data/images/0001123541.png,20,QIP Log #1,|gIP Log #1,0.8571428571428572
./funsd/training_data/annotations/0001123541.json,./funsd/training_data/images/0001123541.png,21,Status (1993),|status (1993),0.8888888888888888
./funsd/training_data/annotations/0001123541.json,./funsd/training_data/images/0001123541.png,22,Keywords (1993),Keywords (1993),1.0
./funsd/training_data/annotations/0001123541.json,./funsd/training_data/images/0001123541.png,25,SUGGESTION: (Describe Current Situation and Idea),SUGGESTION: (Describe Current Eituation and Idea),0.9795918367346939
./funsd/training_data/annotations/0001123541.json,./funsd/training_data/images/0001123541.png,26,"The current system of managing records is too complex. The trend seems to be increasingly specific, when we should be getting more general. Right now, people must work to understand the system. We must spend too much time adninistering the system, labeling and cleaning our files. Complying is a real burden, both for the individual and for the records coordinators.","specific, when we should be getting

Exsu-zm We must sﬂ too mych time administering the system, labeling, and cleaning
our files. Camplying is a real burden, both for the individual and for the recopds

coordinators.",0.703448275862069
./funsd/training_data/annotations/0001123541.json,./funsd/training_data/images/0001123541.png,28,1. Drop the category specifications altogether.,1. Drop the category specifications altogether.,1.0
./funsd/training_data/annotations/0001123541.json,./funsd/training_data/images/0001123541.png,29,2. Use moregeneral categories.,2. Use moregeneral categories.,1.0
